valid_start,AIR_TEMP,AIR_TEMP_MAX,AIR_TEMP_MIN,PRCP,total_demand
2015-06-25 08:00:00,9.505479452054795,9.712328767123287,8.849315068493151,0.005479452054794521,12184.880000000001
2015-06-25 09:00:00,9.035616438356165,9.315068493150685,8.467123287671233,0.00821917808219178,12876.61
2015-06-25 10:00:00,8.735616438356166,8.994520547945205,8.080821917808219,0.005479452054794521,12608.34
2015-06-25 11:00:00,8.306849315068494,8.624657534246575,7.690410958904109,0.010958904109589041,12136.66
2015-06-25 12:00:00,8.0,8.305479452054794,7.44931506849315,0.008219178082191782,12136.57
2015-06-25 13:00:00,7.77945205479452,8.117808219178082,7.3,0.0,12005.09
2015-06-25 14:00:00,7.619178082191781,8.045205479452054,7.223287671232876,0.008219178082191782,12171.119999999999
2015-06-25 15:00:00,7.661643835616438,8.012328767123288,7.221917808219179,0.0136986301369863,12048.04
2015-06-25 16:00:00,7.57945205479452,7.964383561643835,7.243835616438355,0.016438356164383564,12096.779999999999
2015-06-25 17:00:00,7.634246575342465,7.94109589041096,7.219178082191781,0.016438356164383564,12678.57
2015-06-25 18:00:00,7.57123287671233,7.836986301369864,7.184931506849315,0.01917808219178082,13643.93
2015-06-25 19:00:00,7.465753424657534,7.726027397260274,7.154794520547944,0.008219178082191782,13738.0
2015-06-25 20:00:00,7.390410958904109,7.6726027397260275,7.019178082191781,0.010958904109589041,13208.15
2015-06-25 21:00:00,7.316438356164384,7.613698630136986,6.973972602739726,0.0027397260273972603,12614.52
2015-06-25 22:00:00,7.367123287671232,8.634246575342464,7.256164383561645,0.0,11719.89
2015-06-25 23:00:00,8.586301369863014,10.205479452054794,8.483561643835616,0.0027397260273972603,10986.59
2015-06-26 00:00:00,10.167123287671233,11.67945205479452,9.968493150684932,0.0,11326.23
2015-06-26 01:00:00,11.341095890410958,12.464383561643835,11.035616438356165,0.0,10596.880000000001
2015-06-26 02:00:00,12.036986301369863,12.906849315068493,11.691780821917808,0.010958904109589041,9954.19
2015-06-26 03:00:00,12.43013698630137,13.187671232876713,11.995890410958905,0.0,9287.65
2015-06-26 04:00:00,12.620547945205479,13.132876712328768,12.093150684931507,0.0,8983.25
2015-06-26 05:00:00,12.523287671232877,12.85890410958904,11.857534246575343,0.0027397260273972603,9020.689999999999
2015-06-26 06:00:00,12.038356164383561,12.165753424657535,10.68904109589041,0.0,9562.25
2015-06-26 07:00:00,10.713698630136987,10.804109589041097,9.33013698630137,0.0,11105.36
2015-06-26 08:00:00,9.427397260273974,9.576712328767124,8.365753424657536,0.0,12409.24
2015-06-26 09:00:00,8.536986301369863,8.880821917808218,7.845205479452056,0.0027397260273972603,12928.42
2015-06-26 10:00:00,8.136986301369863,8.5,7.323287671232877,0.0027397260273972603,12687.380000000001
2015-06-26 11:00:00,7.615068493150685,8.012328767123288,7.102739726027397,0.0,12018.96
2015-06-26 12:00:00,7.480821917808219,7.749315068493151,6.823287671232877,0.0,11655.0
2015-06-26 13:00:00,7.145205479452055,7.4671232876712335,6.419178082191781,0.0,11525.939999999999
2015-06-26 14:00:00,6.778082191780822,7.189041095890411,6.190410958904109,0.0,11366.95
2015-06-26 15:00:00,6.6438356164383565,7.128767123287671,6.1438356164383565,0.0,11264.76
2015-06-26 16:00:00,6.721917808219178,7.138356164383562,6.263013698630137,0.0,11334.74
2015-06-26 17:00:00,6.715277777777778,7.1,6.190277777777777,0.0027397260273972603,11703.75
2015-06-26 18:00:00,6.641666666666667,7.029166666666667,6.218055555555555,0.005479452054794521,12720.19
2015-06-26 19:00:00,6.6,6.945833333333334,6.237500000000001,0.008219178082191782,12974.099999999999
2015-06-26 20:00:00,6.565277777777777,6.973611111111111,6.3069444444444445,0.0,12556.599999999999
2015-06-26 21:00:00,6.697222222222222,7.148611111111112,6.459722222222222,0.010958904109589041,12109.95
2015-06-26 22:00:00,6.969444444444445,7.959722222222222,6.890277777777778,0.010958904109589041,11295.75
2015-06-26 23:00:00,7.8999999999999995,9.218055555555557,7.824999999999999,0.0,10789.23
2015-06-27 00:00:00,9.14109589041096,10.46986301369863,9.01917808219178,0.0027397260273972603,11239.42
2015-06-27 01:00:00,10.247945205479452,11.345205479452055,10.072602739726026,0.0027397260273972603,10611.119999999999
2015-06-27 02:00:00,11.010958904109588,11.768493150684932,10.73013698630137,0.0,9753.880000000001
2015-06-27 03:00:00,11.39041095890411,11.923287671232876,11.016438356164384,0.0027397260273972603,9132.25
2015-06-27 04:00:00,11.468493150684932,11.860273972602739,11.04109589041096,0.0027397260273972603,8680.46
2015-06-27 05:00:00,11.30958904109589,11.55890410958904,10.799999999999999,0.0027397260273972603,8509.57
2015-06-27 06:00:00,10.906849315068493,11.001369863013698,10.020547945205479,0.0027397260273972603,8769.57
2015-06-27 07:00:00,10.065753424657533,10.13013698630137,9.143835616438356,0.0027397260273972603,9353.89
2015-06-27 08:00:00,9.249315068493152,9.42876712328767,8.712328767123287,0.0027397260273972603,9877.77
2015-06-27 09:00:00,8.86986301369863,9.120547945205479,8.387671232876711,0.0,10615.76
2015-06-27 10:00:00,8.612328767123289,8.789041095890411,8.063013698630137,0.0027397260273972603,10992.2
2015-06-27 11:00:00,8.271232876712329,8.465753424657533,7.741095890410959,0.005479452054794521,10763.75
2015-06-27 12:00:00,7.986301369863014,8.191780821917808,7.515068493150685,0.010958904109589041,10477.78
2015-06-27 13:00:00,7.734246575342466,8.020547945205479,7.098630136986302,0.0027397260273972603,10273.310000000001
